,feature,class_label
492,"[-5.0500452e+02  2.4215336e+01 -2.4753017e+01  1.0937674e+01
  1.1239883e+01 -5.3257585e+00 -1.2471013e+01  3.5781291e+00
 -6.4360075e+00 -1.3367230e+01 -3.7087796e+00  2.8952096e+00
 -1.3388226e+01 -1.4747531e+01 -3.8609324e+00 -9.5711404e-01
 -6.6964898e+00 -5.1560612e+00 -3.8357155e+00 -1.9815834e+00
  6.3315094e-01  5.1351790e+00  9.1802397e+00  1.0968504e+01
  8.8644886e+00  2.2725246e+00 -8.0823269e+00 -7.7946687e+00
 -4.0883365e+00  1.1984011e+00  3.9655030e-01 -2.8937004e+00
 -7.6213431e+00 -9.1156664e+00 -1.9664361e+00  6.5357780e+00
  2.3775852e+00 -1.0550832e+01 -1.2025764e+01 -2.9070849e+00
  5.8278933e+00  5.2884803e+00 -4.4354007e-02 -1.7494490e+00
  4.5262198e+00  1.0213160e+01  6.1797547e+00 -2.7381711e+00
 -5.2637239e+00 -2.5752876e+00  3.0773022e+00  2.3517931e+00
 -1.9135698e+00 -1.6199048e+00  3.4619112e+00  1.3406147e+00
 -4.7206454e+00 -4.0131478e+00  3.1236873e+00  5.1507339e+00
 -3.7004557e+00 -6.1129336e+00  3.2010140e+00  6.1609268e+00
  1.7933278e-01 -1.2757388e+00  4.8746958e+00  2.6266413e+00
 -4.7941055e+00 -1.4186965e+00  6.9140816e+00  5.6579393e-01
 -7.1952825e+00 -1.0103796e+00  4.8980656e+00 -1.1884538e+00
 -3.5777044e+00  4.2701488e+00 -5.9228435e-02 -7.0456381e+00
  2.0105766e-01  6.6242490e+00 -2.0883410e+00 -6.3126297e+00
  1.8054571e+00  4.4928327e+00 -2.1106313e-01  8.8352360e-02
  2.2290745e+00 -6.2601221e-01 -8.9867705e-01  1.9513935e+00
 -6.4341599e-01 -2.4701204e+00  1.9400018e+00  3.1876209e+00
 -2.1899796e+00 -1.2981309e+00  1.8789530e+00 -1.0831594e+00]",43
493,"[-2.89633759e+02  1.91209503e+02 -9.09151917e+01  2.51830063e+01
 -1.09968405e+01 -7.91721296e+00 -7.81297207e-01 -4.40973091e+00
 -6.56868076e+00 -6.55516744e-01 -3.88829327e+00 -2.67628646e+00
  2.01860189e+00 -3.81185794e+00 -1.42021596e+00 -2.37784982e+00
  9.44140732e-01 -6.07760549e-01 -4.75633860e+00 -4.93251896e+00
 -1.34496939e+00  1.81264150e+00  5.26487064e+00  5.44099045e+00
  5.15390396e+00  5.95262572e-02 -1.20893550e+00  2.96062160e+00
  4.27589464e+00  2.20698357e+00 -1.17878377e+00 -3.01961160e+00
 -1.59556925e+00  4.81890917e+00  8.96509838e+00  6.08046961e+00
 -1.33885491e+00 -9.27146971e-02  3.18016577e+00 -3.23728979e-01
 -5.42372179e+00  6.45949423e-01  9.64606380e+00  1.04692707e+01
  5.13632774e+00 -3.38808209e-01 -1.13992739e+00 -4.21175766e+00
 -5.57627344e+00 -3.45118141e+00  2.88032532e+00  7.59861517e+00
  5.08697653e+00  1.77460462e-01  1.66560066e+00  4.16023493e+00
  2.93617344e+00  6.15976954e+00  8.12003803e+00 -2.50248194e+00
 -1.11643314e+01 -3.12408042e+00  1.12228870e+00 -1.82069349e+00
 -5.10302663e-01  1.39876676e+00 -1.38040650e+00 -3.62379861e+00
 -8.86299551e-01 -9.13882330e-02  1.67133480e-01  3.83433986e+00
  5.03157520e+00  2.40993452e+00 -1.13590956e+00 -6.03046834e-01
  2.07719827e+00  1.34124085e-01 -3.06775481e-01 -1.43543112e+00
 -4.05393791e+00 -3.89809585e+00 -2.58701491e+00 -3.59808415e-01
  2.24298382e+00  1.97271848e+00 -3.67201239e-01 -9.98066604e-01
 -2.07402706e+00  2.76826154e-02  1.81265318e+00  2.35547855e-01
 -1.33615866e-01  3.13906848e-01  1.61171198e+00  1.73867774e+00
  1.73571706e+00  1.11207819e+00 -1.05274367e+00 -2.14120007e+00]",46
494,"[-8.7448235e+01  1.2042067e+02 -4.1278000e+01  2.3019094e+01
 -2.9455378e+01  2.1952713e+01 -3.0675499e+01  2.2797068e+01
 -2.1080816e+01  7.8001413e+00 -1.4711304e+01  5.9252329e+00
 -7.2899880e+00  2.1077332e+00 -4.7925229e+00  4.3729229e+00
 -5.1829786e+00 -8.1271821e-01  1.2042882e+00 -1.2158061e+00
 -1.1111606e+00 -2.9186423e+00 -5.5882919e-01 -6.4376867e-01
  2.9480658e+00 -1.1149365e+00  4.1943875e-01 -4.6163625e-01
  1.4156939e+00 -1.2871002e+00 -3.9574251e-01 -1.1983849e+00
 -1.7114798e+00 -1.5860288e+00 -7.6671505e-01  6.9898730e-03
 -9.9347782e-01 -1.3858728e+00 -1.8152021e+00 -1.8977550e+00
 -1.5383444e+00 -2.3197551e+00 -1.6321727e+00 -1.6025836e+00
 -4.2841157e-01 -1.6000128e+00  3.0145609e-01 -1.6031398e+00
 -6.5237623e-01 -1.7464123e+00 -3.9558858e-01 -1.5145420e+00
 -1.0185062e+00 -1.6382560e+00 -1.1912787e+00 -1.3007803e+00
 -1.6369643e+00 -6.6244006e-01 -1.9891458e+00 -1.2541320e+00
 -2.3029320e+00 -7.4888891e-01 -2.1808047e+00 -3.5135946e-01
 -1.6000608e+00 -5.3615439e-01 -2.0193374e+00 -9.1374427e-01
 -1.4402533e+00 -5.0853199e-01 -8.5160589e-01 -1.1713632e+00
 -9.9457365e-01 -1.4923714e+00 -3.6346552e-01 -1.1123925e+00
 -2.6292464e-01 -1.2774643e+00 -3.4365168e-01 -9.9805093e-01
  3.1798251e-02 -7.2912604e-01  1.1781440e-01 -3.7892571e-01
 -2.2445436e-01 -2.9684463e-01 -5.8068907e-01 -4.5806813e-01
 -6.1466986e-01  1.8316168e-01 -4.3339929e-01 -2.8099397e-02
 -5.8855110e-01  1.1807817e-01 -5.0501978e-01 -1.3800138e-01
 -4.6666193e-01 -2.2263522e-01 -8.4427960e-02 -2.4132936e-01]",11
495,"[-4.4161105e+02  4.0157051e+01 -2.1844881e+00  3.0692898e+01
  1.6687356e+00  1.9114189e+01  5.8896003e+00  1.4964982e+01
 -5.6534925e+00  1.1756870e+01  1.9692149e+00  1.1118844e+01
 -2.7069020e+00  1.1237010e+01  5.2285105e-01  7.3890400e+00
  1.7053413e+00  8.3317127e+00  2.0104413e+00  6.2120647e+00
  6.4591460e+00  5.2056656e+00  3.8245366e+00  3.1924868e+00
  3.9493287e+00  6.4200230e-02  2.7263045e+00 -1.0292213e+00
  2.0687497e+00 -1.1532522e+00  1.5667990e+00  9.2838347e-01
  3.1146657e+00  3.3990750e+00  4.4398618e+00  3.7611549e+00
  3.3556731e+00  2.2157388e+00 -3.6379784e-01  7.4056381e-01
 -1.4522220e+00 -8.5009420e-01 -1.1010616e+00 -2.7052829e+00
 -1.2182837e+00 -1.5774263e+00  7.2467697e-01 -2.3804002e+00
  1.5813500e+00 -1.4102442e+00  1.0481291e+00 -1.5796398e+00
  1.6658872e+00 -6.3406420e-01 -1.9824065e-01 -2.0204108e+00
 -1.6930301e+00 -1.1740131e+00 -2.6910977e+00 -1.5381974e+00
 -2.7853417e+00  5.5592203e-01 -3.0685468e+00  9.3205929e-01
 -1.8951588e+00  1.2308160e+00 -1.2998104e+00  1.4189723e+00
  2.4067301e-01  1.4595398e+00  1.2848629e+00  1.8097341e+00
  2.0736334e+00  8.2190216e-01  1.4913321e+00 -9.6213853e-01
  1.3593911e+00 -7.7766025e-01  1.3956055e-01 -1.8006989e+00
 -8.8708049e-01 -1.5663949e+00 -1.0193222e+00 -8.9996898e-01
 -1.1565564e+00  6.5036547e-01 -2.7417198e-01  6.9928217e-01
 -7.9998058e-01  4.2222428e-01 -8.1495708e-01 -3.9584199e-03
 -3.9789498e-01 -8.6972809e-01 -3.1180963e-01 -2.4299529e-01
  7.4189216e-01 -4.9692297e-01  9.9855936e-01 -1.0147877e+00]",34
496,"[-4.30733398e+02  9.46316833e+01  1.11834373e+01 -7.44380188e+00
 -2.92781091e+00 -3.73289180e+00 -8.82635593e+00  2.01979682e-01
 -3.17927301e-01 -6.48312807e+00 -3.91896081e+00 -3.75578690e+00
 -3.77802348e+00 -2.20985807e-04  4.79343653e+00  8.08694935e+00
  4.67220604e-01 -5.21493959e+00 -2.08323002e+00  3.81477065e-02
 -1.91801667e+00 -2.64271784e+00  2.50365287e-01 -3.37558651e+00
 -2.30885816e+00  1.80573726e+00  4.66404486e+00  4.28050947e+00
  2.31067133e+00  3.17388558e+00  1.91289097e-01 -2.35387892e-01
 -1.22686005e+00 -2.43538165e+00 -1.60322571e+00 -1.09126031e+00
  7.54075170e-01  2.04337239e-01 -2.19931483e+00 -9.49817777e-01
  9.14365828e-01  1.14558375e+00  7.47558177e-01 -4.04496312e-01
 -6.21157467e-01 -4.71233279e-01  2.47954085e-01 -2.65123755e-01
  2.10126504e-01 -8.18164289e-01 -2.29212475e+00  1.01502605e-01
 -3.97504568e-02 -1.55000374e-01  9.80325103e-01  7.23241687e-01
  1.89014882e-01  1.22627825e-01  9.92325366e-01  4.42004412e-01
  1.54799104e-01 -5.11605246e-03 -1.16504826e-01  3.75881642e-01
 -2.11546719e-01  2.38425002e-01 -2.67134272e-02  3.18117350e-01
  4.30748433e-01 -1.99326307e-01  6.69002712e-01 -6.10573776e-02
 -6.21000051e-01 -3.38692695e-01 -3.23387265e-01  1.72429696e-01
  7.25298524e-01  2.86547750e-01  2.42504850e-01  5.40868044e-01
  1.06767528e-01 -2.97928065e-01 -2.24959821e-01  6.40187413e-02
  8.77414718e-02 -7.59076104e-02 -1.59995526e-01  1.20062977e-01
 -4.10788804e-02  1.98406294e-01 -1.28621906e-01 -1.68160990e-01
 -1.94122538e-01 -3.41769069e-01  3.21340114e-01 -2.38515839e-01
 -1.48250043e-01 -3.31288502e-02 -8.30814242e-02 -3.95064168e-02]",0
497,"[-3.9962738e+02  8.0235916e+01 -5.3578939e+00  1.2136978e+01
 -4.4381256e+00  2.2905717e+00 -1.5640125e+00  6.6875148e+00
 -3.5998764e+00 -4.4246550e+00 -1.3613269e+00  3.4509268e+00
  4.3075552e+00  1.6221621e+00 -2.1946463e-01  1.2702937e+00
  1.1387633e+00 -1.9786663e+00 -3.0358177e-01  2.2016671e-01
  1.0434731e+00 -7.4329740e-01  4.6479020e-01 -3.0477396e-01
 -2.1437150e-01  4.2892826e-01 -2.8481853e-01 -2.3100734e+00
 -2.8041391e+00  3.2089591e-02  7.1663934e-01 -7.6774287e-01
  6.2691206e-01  9.3310547e-01 -2.5920004e-01  9.0719110e-01
  4.9092942e-01  7.3591733e-01  2.2568853e-01 -7.2062069e-01
 -1.1587182e-01  1.0378764e+00 -5.1573411e-02 -1.4229383e+00
 -2.3368955e-02  1.6704035e-01 -3.3554006e-01 -9.0783173e-01
 -9.2945087e-01 -1.1612663e+00 -8.7892967e-01 -6.6569155e-01
 -9.4765466e-01 -7.2626477e-01 -5.7347000e-01 -9.0882206e-01
 -2.8990394e-01 -5.6722265e-02 -1.2865962e+00 -1.2238071e+00
 -4.3549803e-01 -5.4763037e-01 -9.2155540e-01 -1.3557729e-01
 -2.0946492e-02  2.1477321e-01 -7.5185053e-02 -1.5624940e-01
 -6.4931288e-02 -3.2066351e-01 -1.6906559e-01  3.0830196e-01
 -3.6319646e-01 -6.5008783e-01 -1.3775432e-01 -4.0138021e-01
 -1.2417289e-01 -3.2987973e-01 -2.5851929e-01 -5.2467585e-01
 -2.2415504e-01  2.1520758e-01  6.3331731e-02 -1.5065106e-02
  6.4396910e-02 -3.4469059e-01 -4.2071351e-01 -9.2905782e-02
 -1.1239666e-01  3.5466602e-01  2.3724222e-01 -1.2535799e-01
 -1.6086459e-01  2.9968172e-01  9.0671051e-03 -1.3065697e-01
  2.4495141e-01 -1.0051526e-01 -3.2486981e-01 -1.3128139e-01]",2
498,"[-2.6069669e+02  1.3890511e+02 -1.4858434e+00  4.5566338e+01
 -1.1906821e+01  3.1987402e+01 -5.7990847e+00  3.1141510e+01
 -5.8287950e+00  1.9844173e+01 -8.0032978e+00  1.1328423e+01
 -9.1069288e+00 -1.0591353e+00  6.3118148e+00  5.4384845e-01
  2.4963219e+00 -1.3184711e+00  9.7557920e-01 -4.3728619e+00
  4.8955555e+00 -1.0220836e+01  6.4415631e+00  1.1510284e-01
 -3.4274266e+00  2.2084796e+00 -2.9204392e+00 -5.0923958e+00
  3.6080372e+00 -1.7848622e+00 -1.0761852e+00 -1.3668889e+00
 -3.3705723e+00 -4.5140920e+00  3.2012010e+00 -4.3980098e+00
 -5.9396014e+00  5.7623267e-01 -8.1649303e+00 -7.8895992e-01
 -3.8277781e+00  8.2782936e-01 -1.1924340e+00 -3.6500289e+00
 -5.8701034e+00 -1.6352952e+00 -4.3620539e+00 -4.8195868e+00
  1.7421438e+00 -4.1473932e+00  1.9841364e-01 -3.9624155e+00
 -8.4276068e-01  6.8131465e-01 -2.3408537e+00 -2.4769225e+00
 -2.0662827e+00  6.3085455e-01 -4.9108543e+00  1.1113352e+00
 -1.9253556e+00 -3.6996262e+00 -5.5150974e-01 -3.0295651e+00
 -1.5398457e+00 -4.2050333e+00 -2.4008546e+00 -2.1751699e+00
 -5.1149023e-01 -5.4229407e+00 -2.6005774e+00 -6.8949682e-01
 -4.7895231e+00 -7.8177506e-01 -1.6471069e+00 -2.8054684e-01
 -3.2983184e+00 -3.0230707e-01 -4.2988461e-01 -6.8748856e-01
  6.8053544e-01 -8.1484461e-01  3.3282620e-01 -1.8464741e+00
  5.7227176e-01  3.2984999e-01  1.3049879e+00 -1.5901004e+00
 -6.6786027e-01  1.0667930e+00 -1.0973123e+00 -6.0180390e-01
 -1.0979980e+00  3.6664650e-01 -1.7396932e+00 -1.5571207e+00
  3.6260992e-01 -8.2684350e-01 -1.6514815e+00 -2.5048766e-01]",35
499,"[-6.0872198e+02  8.1640778e+01 -2.7069397e+01  2.5768932e+01
  2.4299288e+01  1.4036514e+01  7.3896480e+00  1.1191485e+01
 -9.0207882e+00  1.9064581e+01  1.6214127e+01 -9.2878885e+00
 -3.0125553e+01  7.2914658e+00  1.5466507e+01 -8.6313410e+00
 -1.3907989e+01  5.8374267e+00 -9.6282548e-01 -6.4053268e+00
  8.6310863e+00 -6.1512718e+00 -1.5577702e+01  1.0276795e+01
  6.5834684e+00 -2.0716148e+01 -1.6118728e+00  5.6825390e+00
 -4.4152613e+00 -4.9493921e-01 -5.2640657e+00 -3.6665826e+00
 -1.7107393e+00 -2.8687642e+00  8.3508635e+00 -8.2502193e+00
 -1.1214864e+01  8.1802006e+00 -1.2228357e+00 -8.2667007e+00
  1.5099586e+00 -3.9738576e+00 -2.3297505e+00 -2.5271845e+00
  6.3616905e+00 -8.1279974e+00 -3.8943193e+00  9.6223621e+00
 -6.8282413e+00  2.1850488e+00 -4.9542551e+00 -1.2760234e-01
 -2.1626773e+00 -1.8906167e+00 -6.8718684e-01 -3.0732846e+00
 -3.6425884e+00  5.2837950e-01  6.9155583e+00 -1.2136301e+01
 -2.7831951e-02  3.9833493e+00 -3.5468805e+00  8.0264747e-01
 -1.9228028e-02 -8.7506962e-01  1.3281270e+00  3.1256680e+00
 -9.3951935e-01 -1.8282899e+00 -2.9355376e+00  4.3913608e+00
 -1.3793515e+00 -2.4047246e+00  8.4516764e-01 -3.2200430e-02
  5.8264369e-01 -1.8696377e+00  1.8889660e+00 -4.0562468e+00
 -6.4298713e-01  5.4778242e+00 -2.6041105e+00 -2.9855351e+00
  4.6842027e+00 -1.0774993e+00 -7.1739696e-02 -8.4685105e-01
 -1.7371924e+00 -6.4502102e-01 -8.1977332e-01  2.2383459e+00
 -2.1724088e+00 -1.0521716e+00 -9.5994294e-01  2.0632789e+00
 -1.7755095e+00 -1.7714897e+00  1.5796108e+00 -1.9864080e+00]",37
500,"[-4.9972864e+02  1.6934988e+02 -3.5009895e+01  1.2091021e+01
 -2.7516394e+00  2.7893311e+01 -1.9546515e+01  6.4308009e+00
 -9.3045397e+00  1.1606863e+00 -8.2805786e+00  7.8432763e-01
  4.7962093e+00  7.5632501e+00 -9.0009898e-01 -6.3468337e+00
 -2.7727077e+00 -3.2084674e-02  1.0540984e+00 -9.0428276e+00
 -7.4241500e+00 -1.3226977e+01 -4.9350257e+00 -5.3032727e+00
 -7.8144699e-01 -6.1918497e+00 -3.8548172e+00 -4.3617330e+00
 -2.6923900e+00 -2.3738008e+00 -5.3703918e+00 -4.6420937e+00
 -5.8874097e+00 -1.6374148e+00 -4.0867658e+00 -1.7176611e+00
 -3.7285531e+00 -1.4663992e+00 -3.6483850e+00 -3.4444733e+00
 -2.0298111e+00 -1.2417825e+00 -2.8526733e+00 -4.1619744e+00
 -2.4688756e+00 -3.0829153e+00 -2.8989365e+00 -4.0854049e+00
 -2.5133853e+00 -3.7645183e+00 -1.3574880e+00 -2.9361496e+00
 -2.2544694e+00 -3.9741223e+00 -2.0107057e+00 -2.1061830e-01
  7.3753387e-01  1.9254401e+00  2.4095418e+00  3.6694131e+00
  2.0733967e+00  2.4198103e+00 -4.3583804e-01  7.0042694e-01
 -7.6811984e-02  1.7154497e+00  1.3653548e-02  3.3147145e-02
 -8.8108253e-01 -8.9818233e-01 -2.7414310e-01  2.1304272e-01
  1.3869942e+00 -3.4585509e-01 -6.2677652e-02 -1.0421158e+00
 -2.4879514e-01 -5.0967544e-01  9.2919242e-01  2.3477456e-01
 -5.5167783e-02 -1.2027141e+00 -2.3445064e-01  5.8562016e-01
  9.2010206e-01 -2.8496267e-02 -1.3353237e+00 -1.1473477e+00
 -5.9529299e-01  4.1868567e-01 -5.2498686e-01 -1.5306221e-01
 -1.3734705e+00 -6.7843145e-01 -6.1798555e-01  2.4963024e-01
 -5.1224017e-01 -6.1130065e-01 -9.2841965e-01 -7.0994997e-01]",8
501,"[-4.6731775e+02  1.3408600e+02 -3.0422509e+00  2.9025101e+01
 -4.3502021e+00  2.4903740e+01 -1.0636172e+01  1.5161251e+01
  1.3350621e+00  9.6843166e+00 -6.5509832e-01  1.0347307e+01
  1.7633228e+00  5.8376279e+00  1.3393002e+00  4.6144271e+00
 -2.8558953e+00 -4.6114075e-01 -3.2869546e+00 -2.8552520e+00
 -1.9864268e+00  4.3420827e-01 -3.0520318e+00 -3.3131635e+00
 -2.7095287e+00 -5.6119552e+00 -3.0729971e+00 -5.5665903e+00
 -3.7184360e+00 -1.0009323e+00  5.2781761e-01 -1.6985363e+00
 -9.9394923e-01 -1.8842403e+00  1.0049301e+00 -1.2429556e+00
  3.5207844e-01 -4.0209487e-01  5.9914321e-01 -9.4806522e-01
  1.0081984e+00 -1.2697083e+00  5.0649709e-01 -1.2970606e+00
 -2.4292654e-01 -3.8500035e-01 -1.7299898e-01  7.5290442e-01
 -1.1631249e+00 -8.0798668e-01  1.2497880e+00  1.0369768e+00
  8.1146467e-01 -4.2747121e-02  6.5491470e-03  6.6471946e-01
 -6.9740129e-01 -5.1868916e-01 -1.7398863e-01  2.2257552e-01
  2.2920419e-02  1.3681253e+00  7.1716011e-01  7.1653616e-01
 -2.0975366e+00 -1.1670026e+00 -2.0557787e+00 -8.3276027e-01
 -1.2906181e+00 -8.7760568e-01 -7.2457021e-01 -4.5809439e-01
 -9.9532366e-01 -8.5889411e-01 -5.5287540e-01 -4.6103907e-01
  1.8759274e-01  3.0017045e-01  2.5546795e-02 -2.3818874e-01
  5.7254541e-01  4.0600744e-01  5.9286028e-01  5.3200477e-01
  2.5151706e-01  8.6380762e-01  1.7541526e-01 -1.0279917e+00
  9.9509828e-02  2.0064706e-01  2.3569815e-01  3.8444090e-01
  4.8002133e-01 -8.8705790e-01  3.8534889e-01 -1.7935494e-01
 -2.5696322e-01  3.0865890e-01  5.5335009e-01 -4.4846556e-01]",32
502,"[-2.6811194e+02 -6.3028512e+00 -5.2011372e+01  1.8040091e+01
 -3.9833267e+01  1.9820086e+01 -1.1143839e+01  2.5802902e+01
 -2.2195590e+00  1.5054580e+01 -9.5493889e+00  1.7358786e+01
 -6.0939136e+00  1.2020761e+01 -4.1092162e+00  1.1668868e+01
 -4.8937950e+00  9.8904800e+00 -2.4457151e-01  1.1580659e+01
 -9.7736448e-01  9.7371960e+00  2.8539735e-01  8.1251297e+00
 -1.0902226e+00  4.8443437e+00 -1.0687978e+00  4.2979355e+00
  1.4422323e-01  4.0121098e+00  7.2862256e-01  3.4893172e+00
  3.6878720e-02  2.4104080e+00  6.2290668e-01  9.0872067e-01
  2.4096668e+00  2.3387282e+00  2.6243534e+00 -5.5627358e-01
  1.6685032e+00  3.2801312e-01  2.7957404e+00  3.3369055e-01
  4.2594085e+00  1.3353044e+00  1.5870751e+00 -1.0033189e+00
  8.2321101e-01 -1.3439558e-01  3.9065106e+00  1.5465132e+00
  2.4836769e+00 -8.4891886e-02  1.5630300e+00  3.1035772e-01
  1.7930152e+00  1.1209723e+00  1.1113627e+00  1.1020120e+00
  2.0475612e+00  1.8660274e+00  1.3511815e+00  9.0913832e-01
  1.1434561e+00  7.2540843e-01  2.5158265e-01  1.0435795e+00
  7.8283243e-02  1.0790704e+00 -9.3618590e-01  1.8500170e+00
 -6.2833631e-01  9.5591670e-01  1.5351374e-01  2.1878412e+00
  2.4503179e-01  2.3880792e+00  1.1073208e-01  9.7912109e-01
 -2.5968501e-01  1.2146543e+00 -1.9002998e-01  1.0497679e+00
 -1.7264020e-01  1.5629934e+00 -5.7086423e-02  5.1371253e-01
 -1.0672787e+00 -2.1735965e-01 -1.8308635e-01  3.4930950e-01
 -1.6062304e-01 -2.5256166e-01 -2.5147036e-01 -2.1955821e-01
  7.3915236e-02 -2.5629169e-01  5.3546365e-02 -1.3736213e-02]",27
503,"[-2.64801544e+02  1.09870567e+02 -3.81290321e+01  3.99999313e+01
 -1.81476040e+01  2.36442661e+00 -1.84421122e+00  9.55621052e+00
 -1.24845123e+01 -2.42141438e+00  2.50867844e+00  6.89796448e+00
 -2.77370065e-01  2.44765019e+00  5.86597157e+00  3.92740726e+00
  4.94661713e+00  4.67660040e-01  1.33656233e-03  3.13415945e-01
 -1.14509833e+00 -2.25371766e+00  9.23877001e-01 -2.96873474e+00
 -2.44785476e+00 -1.14478934e+00 -7.36844003e-01  1.11330032e+00
  3.12483573e+00  1.27949500e+00 -7.97969520e-01  2.69311404e+00
  9.97672528e-02  1.14553645e-01 -1.58166254e+00 -1.22684979e+00
 -4.32884598e+00 -1.05364037e+00 -3.09314847e+00  1.09091617e-01
 -9.25096989e-01 -2.85132432e+00 -3.27553123e-01  4.36450601e-01
  1.01456828e-01  1.10515904e+00  1.52056515e+00  2.57041693e-01
  1.53584436e-01  8.89301300e-01  1.79210424e+00 -8.54479373e-01
  1.47970453e-01 -4.90218252e-01 -4.22362536e-01 -1.30077171e+00
 -5.56612849e-01  1.43549621e-01 -1.13041270e+00  1.43134847e-01
 -5.17895818e-01 -3.00110638e-01 -4.97660369e-01  2.80779481e-01
 -9.18988168e-01 -5.57843566e-01 -2.99530208e-01 -2.29086548e-01
 -2.45499253e-01 -9.55807269e-01 -2.76072413e-01 -5.78638434e-01
 -8.70018959e-01 -7.07842290e-01  2.47485414e-01 -4.85426784e-01
 -4.23064791e-02 -6.01202786e-01 -4.25013661e-01 -4.56590325e-01
  2.14979649e-02 -3.19605112e-01 -2.77865380e-01 -5.45321584e-01
  4.77416128e-01 -8.49040374e-02 -3.28756988e-01 -5.80927134e-02
 -3.69391203e-01 -8.18660483e-02 -2.33163774e-01  3.20656419e-01
 -5.22003211e-02 -3.93624082e-02 -3.98243904e-01  1.44094199e-01
 -2.14048877e-01 -1.69326037e-01 -5.19229844e-03 -3.42620969e-01]",2
504,"[-6.1585455e+02  1.5971774e+01 -4.0082947e+01  4.3015089e+00
 -2.9415693e+01  3.3800030e+00 -2.3058180e+01  1.2147470e+01
 -9.5712528e+00  4.1507638e-01 -1.0034274e+01 -2.4634018e+00
 -3.0321198e+00 -1.6076334e+00  2.4159489e+00 -3.1597173e-01
  2.3334160e+00 -5.0273757e+00  4.8077340e+00 -4.6103678e+00
  4.1165123e+00 -2.7091854e+00  1.4412246e+00 -2.7932539e+00
  1.2218143e+00  2.5082958e-01  1.2089562e+00  1.5798819e+00
 -2.9751985e+00  2.3822012e+00 -2.0534134e+00  2.7142057e+00
 -1.9227335e+00  1.1676680e+00 -1.5854938e+00  2.1525800e+00
 -3.0189905e-01  2.6769429e-01  7.4290648e-02 -1.4606139e-01
  5.1022124e-01 -6.4594764e-01  1.3259958e+00 -1.0961304e+00
  1.8775363e+00 -1.6319996e+00  7.8433180e-01 -1.5322634e+00
  6.0366738e-01 -8.8062853e-01  3.6646718e-01 -1.8994780e-01
  4.2902958e-02 -2.8389031e-01 -1.2794085e+00  9.5033687e-01
 -1.9483677e+00  1.1170785e+00 -1.4444065e+00  8.3554648e-02
 -7.9033995e-01  1.0050297e+00 -4.7869667e-01  3.4896287e-01
 -1.3625273e-01 -1.4850675e-01  8.0093813e-01 -1.0552008e+00
  5.3070349e-01 -6.5109676e-01  5.0004792e-01 -9.6713102e-01
  5.8952183e-01 -1.0527498e+00  9.1118562e-01 -5.8277929e-01
  1.9677906e-01  2.8762433e-01 -7.2131193e-01  7.3064023e-01
 -4.6658847e-01  4.2594999e-01 -4.9278995e-01  6.3094163e-01
 -8.9878446e-01  8.1728417e-01 -6.1508185e-01 -2.6393041e-01
 -2.0282818e-01 -1.3515859e-02 -1.4952464e-01 -1.3336824e-01
  2.3224452e-01 -4.2520598e-01  4.0158331e-01 -6.0275912e-01
  6.7841166e-01 -5.6175864e-01  6.7881823e-01 -6.2232888e-01]",27
505,"[-2.2480914e+02  1.9782043e+02  2.2720642e+00 -1.6703163e+01
 -9.2861977e+00 -1.2860368e+01 -1.2942140e+01 -1.7445826e+01
 -2.4137615e+01 -1.7980082e+01 -1.3876155e+01 -1.8314507e+01
 -1.5789346e+01 -6.4127674e+00 -1.0393224e+00  2.2805235e+00
  8.5559196e+00  1.1698470e+01  4.6965222e+00 -3.0580645e+00
 -3.8379855e+00 -4.2803860e+00 -7.5618191e+00 -8.1001797e+00
 -7.3415627e+00 -6.1835294e+00 -3.4297197e+00 -1.5063410e+00
 -2.4547348e+00 -3.6921685e+00 -1.2644876e+00  1.2629503e+00
 -2.9282522e+00 -5.1195889e+00 -1.6847242e+00  2.3517649e+00
  3.2509072e+00  1.2725264e+00 -2.4529762e+00 -6.0382996e+00
 -3.9371133e+00  1.1470596e+00  3.0877018e+00  2.2568676e+00
  1.7882124e+00  8.9601204e-02 -4.6659908e+00 -6.6501875e+00
 -2.1400354e+00  1.8826478e+00 -1.3413906e+00 -3.0599058e+00
  1.3531281e-01  1.8031173e+00  2.9845169e-01 -3.5634881e-01
 -3.6038849e-01  1.7367534e-02  1.2798734e+00  1.2450647e+00
 -6.4735699e-01 -2.1038222e+00 -3.3147163e+00 -3.6839764e+00
 -1.4091926e+00  1.8493405e-01 -9.9199587e-01 -1.7491564e+00
 -3.1968588e-01  3.4094185e-01  4.1305757e-01  6.6318721e-01
  3.6541331e-01  2.5404224e-01  7.4506241e-01 -2.0338590e-01
 -1.7393012e+00 -1.1668878e+00 -4.0588015e-01 -1.0429258e+00
 -1.1681198e+00 -1.7361916e+00 -1.9312229e+00  5.4264408e-01
  2.4438307e+00  1.8197426e+00  1.8182079e+00  8.2801718e-01
 -3.0057436e-01  4.3025318e-01  4.4677344e-01 -9.7378403e-01
 -2.9893988e-01  3.3834687e-01 -3.2737479e-02  1.0711397e+00
  2.9855278e-01 -5.7818711e-01  5.8369750e-01  9.1093546e-01]",42
